http://purl.obolibrary.org/obo/DOID_4415	http://purl.bioontology.org/ontology/MESH/D018219	0.72
http://purl.obolibrary.org/obo/DOID_2917	http://purl.bioontology.org/ontology/MESH/D003449	0.56
http://purl.obolibrary.org/obo/DOID_12698	http://purl.bioontology.org/ontology/MESH/D006177	0.61
http://purl.obolibrary.org/obo/DOID_5559	http://purl.bioontology.org/ontology/MESH/D008479	0.66
http://purl.obolibrary.org/obo/DOID_13413	http://purl.bioontology.org/ontology/MESH/D006501	0.69
http://purl.obolibrary.org/obo/DOID_1343	http://purl.bioontology.org/ontology/MESH/D014526	0.76
http://purl.obolibrary.org/obo/DOID_0060118	http://purl.bioontology.org/ontology/MESH/D013896	0.51
http://purl.obolibrary.org/obo/DOID_13189	http://purl.bioontology.org/ontology/MESH/D015210	0.6
http://purl.obolibrary.org/obo/DOID_1659	http://purl.bioontology.org/ontology/MESH/D015173	0.66
http://purl.obolibrary.org/obo/DOID_5154	http://purl.bioontology.org/ontology/MESH/D001890	0.59
http://purl.obolibrary.org/obo/DOID_3952	http://purl.bioontology.org/ontology/MESH/D000303	0.75
http://purl.obolibrary.org/obo/DOID_12716	http://purl.bioontology.org/ontology/MESH/D012127	0.67
http://purl.obolibrary.org/obo/DOID_14332	http://purl.bioontology.org/ontology/MESH/D010301	0.73
http://purl.obolibrary.org/obo/DOID_0111054	http://purl.bioontology.org/ontology/MESH/D056729	0.64
http://purl.obolibrary.org/obo/DOID_0081042	http://purl.bioontology.org/ontology/MESH/D015461	0.84
http://purl.obolibrary.org/obo/DOID_12783	http://purl.bioontology.org/ontology/MESH/D020326	0.84
http://purl.obolibrary.org/obo/DOID_11716	http://purl.bioontology.org/ontology/MESH/D018149	0.7
http://purl.obolibrary.org/obo/DOID_3342	http://purl.bioontology.org/ontology/MESH/D010000	0.64
http://purl.obolibrary.org/obo/DOID_13593	http://purl.bioontology.org/ontology/MESH/D004461	0.87
http://purl.obolibrary.org/obo/DOID_2149	http://purl.bioontology.org/ontology/MESH/D014401	0.73
http://purl.obolibrary.org/obo/DOID_856	http://purl.bioontology.org/ontology/MESH/D028921	0.9
http://purl.obolibrary.org/obo/DOID_9682	http://purl.bioontology.org/ontology/MESH/D015004	0.59
http://purl.obolibrary.org/obo/DOID_0060668	http://purl.bioontology.org/ontology/MESH/D000757	0.8
http://purl.obolibrary.org/obo/DOID_2282	http://purl.bioontology.org/ontology/MESH/D016575	0.8
http://purl.obolibrary.org/obo/DOID_14350	http://purl.bioontology.org/ontology/MESH/D013969	0.66
http://purl.obolibrary.org/obo/DOID_9675	http://purl.bioontology.org/ontology/MESH/D011656	0.77
http://purl.obolibrary.org/obo/DOID_1214	http://purl.bioontology.org/ontology/MESH/D000092163	0.55
http://purl.obolibrary.org/obo/DOID_705	http://purl.bioontology.org/ontology/MESH/D029242	0.75
http://purl.obolibrary.org/obo/DOID_3443	http://purl.bioontology.org/ontology/MESH/D010144	0.78
http://purl.obolibrary.org/obo/DOID_3486	http://purl.bioontology.org/ontology/MESH/D009335	0.59
http://purl.obolibrary.org/obo/DOID_0050120	http://purl.bioontology.org/ontology/MESH/D051359	0.58
http://purl.obolibrary.org/obo/DOID_10783	http://purl.bioontology.org/ontology/MESH/D008708	0.64
http://purl.obolibrary.org/obo/DOID_1245	http://purl.bioontology.org/ontology/MESH/D014846	0.9
http://purl.obolibrary.org/obo/DOID_5850	http://purl.bioontology.org/ontology/MESH/D056989	0.71
http://purl.obolibrary.org/obo/DOID_606	http://purl.bioontology.org/ontology/MESH/D018437	0.68
http://purl.obolibrary.org/obo/DOID_9253	http://purl.bioontology.org/ontology/MESH/D046152	0.68
http://purl.obolibrary.org/obo/DOID_3030	http://purl.bioontology.org/ontology/MESH/D002288	0.96
http://purl.obolibrary.org/obo/DOID_2326	http://purl.bioontology.org/ontology/MESH/D017688	0.57
http://purl.obolibrary.org/obo/DOID_1400	http://purl.bioontology.org/ontology/MESH/D007766	0.91
http://purl.obolibrary.org/obo/DOID_1398	http://purl.bioontology.org/ontology/MESH/D018512	0.53
http://purl.obolibrary.org/obo/DOID_7474	http://purl.bioontology.org/ontology/MESH/D000086002	0.75
http://purl.obolibrary.org/obo/DOID_4072	http://purl.bioontology.org/ontology/MESH/D004378	0.72
http://purl.obolibrary.org/obo/DOID_0060326	http://purl.bioontology.org/ontology/MESH/D008591	0.73
http://purl.obolibrary.org/obo/DOID_11678	http://purl.bioontology.org/ontology/MESH/D009855	0.65
http://purl.obolibrary.org/obo/DOID_707	http://purl.bioontology.org/ontology/MESH/D016393	0.76
http://purl.obolibrary.org/obo/DOID_0050673	http://purl.bioontology.org/ontology/MESH/D002547	0.72
http://purl.obolibrary.org/obo/DOID_4481	http://purl.bioontology.org/ontology/MESH/D065631	0.8
http://purl.obolibrary.org/obo/DOID_3186	http://purl.bioontology.org/ontology/MESH/D009837	0.66
